name,id
vividness,vividness
timbre,timbre
colorise,colorise
colorize,colorize
colourise,colourise
colourize,colourize
distort,distort
emblazon,emblazon
tinge,tinge
decorate,decorate
adorn,adorn
grace,grace
embellish,embellish
beautify,beautify
apologize,apologize
apologise,apologise
excuse,excuse
president,president
chair,chair
chairman,chairman
chairperson,chairperson
chairwoman,chairwoman
prexy,prexy
presidency,presidency
presidentship,presidentship
blind,blind
concealment,concealment
covert,covert
filmdom,filmdom
screenland,screenland
strainer,strainer
riddle,riddle
shield,shield
sift,sift
borderland,borderland
marching,marching
marchland,marchland
walking,walking
abut,abut
border,border
edge,edge
parade,parade
protest,protest
resist,resist
dissent,dissent
deviation,deviation
divergence,divergence
fluctuation,fluctuation
disagreement,disagreement
greet,greet
recognize,recognize
recognise,recognise
compliments,compliments
preference,preference
druthers,druthers
finical,finical
finicky,finicky
fussy,fussy
picky,picky
specific,specific
main,main
chief(a),chief(a)
independent,independent
main(a),main(a)
master(a),master(a)
primary(a),primary(a)
principal(a),principal(a)
briny,briny
sun,sun
dominicus,dominicus
sunday,sunday
sunlight,sunlight
sunshine,sunshine
insolate,insolate
solarise,solarise
solarize,solarize
sunbathe,sunbathe
execution,execution
functioning,functioning
presentation,presentation
presentment,presentment
recently,recently
late,late
lately,lately
latterly,latterly
basic,basic
canonic,canonic
canonical,canonical
introductory,introductory
staple,staple
beat(p),beat(p)
bushed(p),bushed(p)
dead(a),dead(a)
dead(p),dead(p)
deadened,deadened
drained,drained
idle,idle
numb(p),numb(p)
stagnant,stagnant
absolutely,absolutely
perfectly,perfectly
utterly,utterly
establishment,establishment
manifestation,manifestation
reflection,reflection
reflexion,reflexion
dissemble,dissemble
re-create,re-create
radio,radio
radiocommunication,radiocommunication
tuner,tuner
wireless,wireless
receiver,receiver
half,half
one-half,one-half
probable,probable
larn,larn
memorise,memorise
memorize,memorize
benighted,benighted
dour,dour
glowering,glowering
glum,glum
moody,moody
morose,morose
obscure,obscure
saturnine,saturnine
sullen,sullen
shadow,shadow
wickedness,wickedness
unenlightenment,unenlightenment
clasp,clasp
clench,clench
clutches,clutches
custody,custody
detainment,detainment
detention,detention
handgrip,handgrip
postponement,postponement
grasping,grasping
seizing,seizing
prehension,prehension
apprehension,apprehension
savvy,savvy
confinement,confinement
enclosure,enclosure
environs,environs
surroundings,surroundings
defeat,defeat
obliterate,obliterate
veto,veto
blackball,blackball
negative,negative
overwhelm,overwhelm
overpower,overpower
whelm,whelm
overcome,overcome
drink,drink
imbibe,imbibe
tucker,tucker
devastation,devastation
al,al
ala.,ala.
alabama,alabama
aluminium,aluminium
aluminum,aluminum
south,south
auction,auction
vendue,vendue
bridge,bridge
auctioneer,auctioneer
medication,medication
medicament,medicament
aggregate,aggregate
totality,totality
california,california
ca,ca
calif.,calif.
consideration,consideration
precondition,precondition
stipulation,stipulation
strings,strings
premise,premise
premiss,premiss
healthiness,healthiness
illness,illness
unwellness,unwellness
malady,malady
sickness,sickness
undertake,undertake
shampoo,shampoo
eventually,eventually
ultimately,ultimately
flat,flat
straight,straight
impregnable,impregnable
inviolable,inviolable
potent,potent
stiff,stiff
unassailable,unassailable
unattackable,unattackable
warm,warm
driver,driver
operator,operator
manipulator,manipulator
golfer,golfer
linksman,linksman
frankincense,frankincense
olibanum,olibanum
gum,gum
notion,notion
ruling,ruling
extraneous,extraneous
out-of-door,out-of-door
outdoor(a),outdoor(a)
remote,remote
alfresco,alfresco
previous,previous
late(a),late(a)
old,old
premature,premature
previous(a),previous(a)
previous(p),previous(p)
otherwise,otherwise
differently,differently
guest,guest
node,node
consumer,consumer
pall,pall
yen,yen
pine,pine
languish,languish
caller,caller
companionship,companionship
fellowship,fellowship
troupe,troupe
friendship,friendship
visitor,visitor
visitant,visitant
complement,complement
welcome,welcome
fete,fete
partake,partake
burden,burden
symptom,symptom
ensue,ensue
hap,hap
unseasoned,unseasoned
untested,untested
untried,untried
vernal,vernal
youthful,youthful
youth,youth
cohort,cohort
modeling,modeling
modelling,modelling
poser,poser
theory,theory
simulate,simulate
imitate,imitate
copy,copy
eld,eld
geezerhood,geezerhood
years,years
woman,woman
char,char
charwoman,charwoman
womanhood,womanhood
female,female
cleaner,cleaner
confederacy,confederacy
dixie,dixie
dixieland,dixieland
s,s
southward,southward
bechance,bechance
befall,befall
materialise,materialise
materialize,materialize
modality,modality
mood,mood
apple,apple
pome,pome
aries,aries
tup,tup
tool,tool
sheep,sheep
crash,crash
jampack,jampack
pound,pound
collide,collide
clash,clash
alternative,alternative
deciding,deciding
gender,gender
sexuality,sexuality
shake,shake
case-by-case,case-by-case
individual(a),individual(a)
item-by-item,item-by-item
private,private
present(a),present(a)
garner,garner
winnings,winnings
victory,victory
triumph,triumph
child,child
baby,baby
fry,fry
kid,kid
nestling,nestling
nipper,nipper
shaver,shaver
tiddler,tiddler
tike,tike
tyke,tyke
youngster,youngster
juvenile,juvenile
descendant,descendant
descendent,descendent
min,min
amoy,amoy
fukien,fukien
fukkianese,fukkianese
hokkianese,hokkianese
taiwanese,taiwanese
chinese,chinese
pip,pip
stumble,stumble
breed,breed
brood,brood
embrace,embrace
encompass,encompass
enshroud,enshroud
hatch,hatch
hide,hide
incubate,incubate
overcompensate,overcompensate
overlay,overlay
shroud,shroud
underwrite,underwrite
conceal,conceal
warrant,warrant
endow,endow
indue,indue
empower,empower
endue,endue
substitute,substitute
deputize,deputize
deputise,deputise
envelop,envelop
enfold,enfold
enwrap,enwrap
wrap,wrap
clothe,clothe
enclothe,enclothe
garb,garb
raiment,raiment
tog,tog
garment,garment
habilitate,habilitate
apparel,apparel
blanket,blanket
masking,masking
screening,screening
bedclothes,bedclothes
bedding,bedding
concealing,concealing
hiding,hiding
newspaper,newspaper
publisher,publisher
wallpaper,wallpaper
member,member
penis,penis
phallus,phallus
bob,bob
bobber,bobber
bobfloat,bobfloat
bobsled,bobsled
bobsleigh,bobsleigh
bobtail,bobtail
cork,cork
dock,dock
shilling,shilling
hairdo,hairdo
hairstyle,hairstyle
sled,sled
sledge,sledge
sleigh,sleigh
float,float
inclining,inclining
curtsy,curtsy
inside,inside
interior,interior
inner,inner
inside(a),inside(a)
privileged,privileged
fiber,fiber
fibre,fibre
lineament,lineament
recommendation,recommendation
testimonial,testimonial
double,double
epitome,epitome
icon,icon
ikon,ikon
look-alike,look-alike
paradigm,paradigm
prototype,prototype
trope,trope
across-the-board,across-the-board
all-embracing,all-embracing
all-encompassing,all-encompassing
all-inclusive,all-inclusive
blanket(a),blanket(a)
broad,broad
encompassing,encompassing
extensive,extensive
panoptic,panoptic
spacious,spacious
astray,astray
widely,widely
cabaret,cabaret
clubhouse,clubhouse
golf-club,golf-club
golfclub,golfclub
nightclub,nightclub
nightspot,nightspot
nine,nine
bludgeon,bludgeon
collect,collect
drawing,drawing
clone,clone
clon,clon
knockoff,knockoff
ringer,ringer
localisation,localisation
localization,localization
finding,finding
west,west
occident,occident
w,w
westward,westward
bundle,bundle
packet,packet
ardor,ardor
ardour,ardour
blast,blast
fervency,fervency
fervidness,fervidness
fervor,fervor
fervour,fervour
flack,flack
flak,flak
flame,flame
flaming,flaming
onslaught,onslaught
onset,onset
onrush,onrush
combustion,combustion
burning,burning
fireplace,fireplace
hearth,hearth
passionateness,passionateness
fuel,fuel
tribulation,tribulation
visitation,visitation
criticism,criticism
five,five
5,5
cinque,cinque
fin,fin
five-spot,five-spot
fivesome,fivesome
pentad,pentad
phoebe,phoebe
quint,quint
quintet,quintet
quintuplet,quintuplet
v,v
economise,economise
economize,economize
redeem,redeem
salvage,salvage
salve,salve
rescue,rescue
prevention,prevention
intact,intact
integral,integral
stallion,stallion
art,art
artistry,artistry
artwork,artwork
graphics,graphics
prowess,prowess
commercial,commercial
commercial-grade,commercial-grade
tom,tom
gobbler,gobbler
tomcat,tomcat
turkey,turkey
tax,tax
taxation,taxation
levy,levy
port,port
embrasure,embrasure
interface,interface
larboard,larboard
porthole,porthole
booze,booze
hell,hell
blaze,blaze
hades,hades
hellhole,hellhole
inferno,inferno
netherworld,netherworld
perdition,perdition
scheol,scheol
underworld,underworld
mischief,mischief
mischief-making,mischief-making
mischievousness,mischievousness
deviltry,deviltry
devilry,devilry
devilment,devilment
rascality,rascality
roguery,roguery
roguishness,roguishness
shenanigan,shenanigan
attainment,attainment
intermediate,intermediate
mean(a),mean(a)
median(a),median(a)
mediocre,mediocre
modal(a),modal(a)
ordinary,ordinary
statistic,statistic
waitress,waitress
waiting,waiting
da,da
prosecutor,prosecutor
movie,movie
flick,flick
tapeline,tapeline
taping,taping
strip,strip
videotape,videotape
recent,recent
february,february
feb,feb
accounting,accounting
relationship,relationship
importance,importance
health,health
wellness,wellness
wellbeing,wellbeing
well-being,well-being
upbeat,upbeat
eudaemonia,eudaemonia
eudaimonia,eudaimonia
magazine,magazine
cartridge,cartridge
mag,mag
storehouse,storehouse
depot,depot
entrepot,entrepot
storage,storage
anonymous,anonymous
anon.,anon.
acknowledgment,acknowledgment
citation,citation
consultation,consultation
denotation,denotation
extension,extension
quotation,quotation
input,input
sung,sung
vocal,vocal
opus,opus
manager,manager
coach,coach
director,director
handler,handler
administrator,administrator
trainer,trainer
corporeal,corporeal
al-qa'ida,al-qa'ida
al-qaeda,al-qaeda
al-qaida,al-qaida
alkali,alkali
basis,basis
cornerstone,cornerstone
foot,foot
foundation,foundation
groundwork,groundwork
infrastructure,infrastructure
pedestal,pedestal
qaeda,qaeda
radix,radix
stem,stem
substructure,substructure
understructure,understructure
supposal,supposal
ester,ester
compound,compound
flank,flank
underside,underside
undersurface,undersurface
electrode,electrode
free-base,free-base
drug,drug
probability,probability
possibleness,possibleness
risk,risk
peril,peril
danger,danger
potentiality,potentiality
adventure,adventure
gamble,gamble
bind,bind
constrain,constrain
deem,deem
defy,defy
entertain,entertain
guard,guard
harbor,harbor
harbour,harbour
nurse,nurse
prevail,prevail
withstand,withstand
disable,disable
disenable,disenable
incapacitate,incapacitate
breeding,breeding
training,training
profession,profession
upbringing,upbringing
washington,washington
wa,wa
wash.,wash.
manful,manful
manlike,manlike
manly,manly
virile,virile
consequently,consequently
comply,comply
espouse,espouse
postdate,postdate
surveil,surveil
persevere,persevere
persist,persist
intimate,intimate
dog,dog
andiron,andiron
blackguard,blackguard
bounder,bounder
cad,cad
click,click
detent,detent
dog-iron,dog-iron
firedog,firedog
frank,frank
frankfurter,frankfurter
frump,frump
hotdog,hotdog
hound,hound
pawl,pawl
weenie,weenie
wiener,wiener
wienerwurst,wienerwurst
canine,canine
canid,canid
chap,chap
feller,feller
fella,fella
lad,lad
gent,gent
blighter,blighter
cuss,cuss
bloke,bloke
villain,villain
scoundrel,scoundrel
sausage,sausage
chase,chase
trail,trail
missive,missive
owner,owner
proprietor,proprietor
award,award
accolade,accolade
honor,honor
honour,honour
laurels,laurels
instrumentalist,instrumentalist
musician,musician
contestant,contestant
chain,chain
stove,stove
assortment,assortment
mixture,mixture
miscellany,miscellany
miscellanea,miscellanea
salmagundi,salmagundi
smorgasbord,smorgasbord
potpourri,potpourri
motley,motley
capability,capability
capableness,capableness
browse,browse
drift,drift
graze,graze
pasture,pasture
ramble,ramble
roam,roam
rove,rove
straddle,straddle
stray,stray
tramp,tramp
vagabond,vagabond
wander,wander
social,social
societal,societal
mixer,mixer
sociable,sociable
forward,forward
fore,fore
forrad,forrad
forrader,forrader
forrard,forrard
forwards,forwards
frontward,frontward
frontwards,frontwards
onward,onward
onwards,onwards
advancing,advancing
forward-moving,forward-moving
vote,vote
ballot,ballot
balloting,balloting
suffrage,suffrage
voting,voting
franchise,franchise
enfranchisement,enfranchisement
terminus,terminus
statue,statue
metier,metier
sensitive,sensitive
spiritualist,spiritualist
psychic,psychic
transmission,transmission
overlap,overlap
convergence,convergence
map,map
mapping,mapping
subprogram,subprogram
subroutine,subroutine
officiate,officiate
ploughshare,ploughshare
plowshare,plowshare
court,court
courtroom,courtroom
courtyard,courtyard
homage,homage
judicature,judicature
lawcourt,lawcourt
tribunal,tribunal
assembly,assembly
cortege,cortege
retinue,retinue
suite,suite
entourage,entourage
hotel,hotel
deference,deference
romance,romance
solicit,solicit
woo,woo
jan,jan
january,january
thread,thread
ribbon,ribbon
yarn,yarn
cord,cord
thinking,thinking
cerebration,cerebration
intellection,intellection
mentation,mentation
rib,rib
meander,meander
string,string
bribe,bribe
corrupt,corrupt
lookout,lookout
picket,picket
scout,scout
sentinel,sentinel
sentry,sentry
spotter,spotter
ticker,ticker
vigil,vigil
timepiece,timepiece
timekeeper,timekeeper
horologe,horologe
surveillance,surveillance
watchman,watchman
watcher,watcher
assertion,assertion
averment,averment
asseveration,asseveration
arrogate,arrogate
acknowledge,acknowledge
cognise,cognise
cognize,cognize
agnize,agnize
agnise,agnise
fig,fig
integer,integer
percept,percept
forecast,forecast
grok,grok
apprehend,apprehend
bookman,bookman
scholar,scholar
enrollee,enrollee
mesa,mesa
tableland,tableland
plateau,plateau
tabularise,tabularise
tabularize,tabularize
tabulate,tabulate
additional,additional
federal,federal
fed,fed
yankee,yankee
yank,yank
northerner,northerner
agent,agent
excess,excess
redundant,redundant
supererogatory,supererogatory
superfluous,superfluous
supernumerary,supernumerary
surplus,surplus
duplicate,duplicate
million,million
1000000,1000000
bazillion,bazillion
billion,billion
gazillion,gazillion
jillion,jillion
meg,meg
trillion,trillion
zillion,zillion
dangerous,dangerous
grave,grave
grievous,grievous
life-threatening,life-threatening
sober,sober
unplayful,unplayful
affirmation,affirmation
useful,useful
utile,utile
utilitarian,utilitarian
belated,belated
later(a),later(a)
tardy,tardy
belatedly,belatedly
deep,deep
tardily,tardily
acceptance,acceptance
window,window
windowpane,windowpane
gap,gap
pane,pane
lineal,lineal
unmediated,unmediated
verbatim,verbatim
engineer,engineer
mastermind,mastermind
orchestrate,orchestrate
apprise,apprise
apprize,apprize
captain,captain
headmaster,headmaster
lord,lord
maestro,maestro
overlord,overlord
passe-partout,passe-partout
passkey,passkey
professional,professional
schoolmaster,schoolmaster
skipper,skipper
victor,victor
artist,artist
ruler,ruler
swayer,swayer
combatant,combatant
battler,battler
belligerent,belligerent
fighter,fighter
scrapper,scrapper
employer,employer
officer,officer
surmount,surmount
vanquish,vanquish
brainiac,brainiac
brainpower,brainpower
einstein,einstein
encephalon,encephalon
mentality,mentality
organs,organs
door,door
doorway,doorway
threshold,threshold
entranceway,entranceway
entryway,entryway
entry,entry
catamenia,catamenia
menses,menses
menstruation,menstruation
menstruum,menstruum
emission,emission
expelling,expelling
ex,ex
ex-husband,ex-husband
ex-wife,ex-wife
antique,antique
demode,demode
old-fashioned,old-fashioned
old-hat(p),old-hat(p)
outmoded,outmoded
passe,passe
passee,passee
hapless,hapless
misfortunate,misfortunate
pathetic,pathetic
piteous,piteous
pitiable,pitiable
pitiful,pitiful
wretched,wretched
writer,writer
ma,ma
am,am
mama,mama
mamma,mamma
mammy,mammy
mass.,mass.
massachusetts,massachusetts
milliampere,milliampere
mom,mom
momma,momma
mommy,mommy
mum,mum
mummy,mummy
guidebook,guidebook
pathfinder,pathfinder
template,template
templet,templet
handbook,handbook
enchiridion,enchiridion
orientate,orientate
memory,memory
depository,depository
deposit,deposit
depositary,depositary
repository,repository
gold,gold
amber,amber
au,au
yellow,yellow
yellowness,yellowness
riches,riches
invaluableness,invaluableness
preciousness,preciousness
pricelessness,pricelessness
valuableness,valuableness
aureate,aureate
gilded,gilded
gilt,gilt
golden,golden
medical,medical
aesculapian,aesculapian
checkup,checkup
joining,joining
unification,unification
remembering,remembering
supplier,supplier
provider,provider
truth,truth
accuracy,accuracy
trueness,trueness
verity,verity
actuality,actuality
celluloid,celluloid
cinema,cinema
wrapping,wrapping
wrapper,wrapper
queen,queen
rex,rex
world-beater,world-beater
sovereign,sovereign
monarch,monarch
rival,rival
challenger,challenger
competitor,competitor
contender,contender
chessman,chessman
unmanageable,unmanageable
computing,computing
rooms,rooms
apartment,apartment
collapse,collapse
dedicate,dedicate
devote,devote
founder,founder
sacrifice,sacrifice
recompense,recompense
indemnify,indemnify
stretch,stretch
toast,toast
pledge,pledge
salute,salute
wassail,wassail
easily,easily
easy,easy
rake,rake
rakehell,rakehell
rip,rip
roue,roue
temperament,temperament
debauchee,debauchee
rounder,rounder
admiration,admiration
marvel,marvel
wonderment,wonderment
astonishment,astonishment
amazement,amazement
nature,nature
blistering,blistering
raging,raging
red-hot,red-hot
vessel,vessel
watercraft,watercraft
embark,embark
solo,solo
unaccompanied,unaccompanied
lonely(a),lonely(a)
solitary,solitary
unequaled,unequaled
unequalled,unequalled
unique,unique
unparalleled,unparalleled
length,length
le,le
lupus,lupus
hint,hint
beta,beta
chenopodiaceae,chenopodiaceae
warp,warp
buckle,buckle
deflection,deflection
warping,warping
aberrance,aberrance
aberrancy,aberrancy
aberration,aberration
deviance,deviance
distortion,distortion
deformation,deformation
falsify,falsify
garble,garble
heave,heave
misrepresent,misrepresent
belie,belie
requite,requite
yes,yes
affirmative,affirmative
generally,generally
broadly,broadly
loosely,loosely
mostly,mostly
derivative,derivative
revalue,revalue
know-how,know-how
manual,manual
manual(a),manual(a)
drill,drill
recitation,recitation
fuss,fuss
hassle,hassle
perturbation,perturbation
disturbance,disturbance
pregnancy,pregnancy
gestation,gestation
maternity,maternity
ail,ail
cark,cark
discommode,discommode
disoblige,disoblige
disorder,disorder
disquiet,disquiet
distract,distract
disturb,disturb
incommode,incommode
inconvenience,inconvenience
perturb,perturb
unhinge,unhinge
upset,upset
strive,strive
opt,opt
prefer,prefer
coolheaded,coolheaded
nerveless,nerveless
chill,chill
aplomb,aplomb
assuredness,assuredness
poise,poise
sang-froid,sang-froid
coldness,coldness
cold,cold
frigidity,frigidity
frigidness,frigidness
composure,composure
calmness,calmness
equanimity,equanimity
fasting,fasting
abstinence,abstinence
swallow,swallow
arguing,arguing
contention,contention
contestation,contestation
controversy,controversy
disceptation,disceptation
disputation,disputation
parameter,parameter
summary,summary
sum-up,sum-up
variable,variable
banding,banding
isthmus,isthmus
stria,stria
striation,striation
stripe,stripe
adornment,adornment
jewelry,jewelry
jewellery,jewellery
belt,belt
loop,loop
tie,tie
gimmick,gimmick
emblem,emblem
recognition,recognition
approval,approval
commendation,commendation
payment,payment
accredit,accredit
impute,impute
ascribe,ascribe
church,church
religion,religion
faith,faith
appease,appease
bide,bide
outride,outride
quell,quell
fasten,fasten
showing,showing
disclosure,disclosure
revelation,revelation
revealing,revealing
description,description
conduce,conduce
lead-in,lead-in
leading,leading
lede,lede
pb,pb
tether,tether
leadership,leadership
guidance,guidance
counseling,counseling
counselling,counselling
timing,timing
graphite,graphite
plumbago,plumbago
jumper,jumper
wire,wire
fend,fend
oppose,oppose
bandstand,bandstand
rack,rack
stall,stall
standpoint,standpoint
standstill,standstill
tie-up,tie-up
viewpoint,viewpoint
vegetation,vegetation
flora,flora
botany,botany
booth,booth
defense,defense
defence,defence
dubiety,dubiety
incertitude,incertitude
disbelieve,disbelieve
discredit,discredit
distrust,distrust
mistrust,mistrust
suspect,suspect
obviously,obviously
apparently,apparently
evidently,evidently
manifestly,manifestly
patently,patently
elapse,elapse
evanesce,evanesce
fade,fade
fleet,fleet
lapse,lapse
legislate,legislate
enact,enact
bye,bye
passport,passport
qualifying,qualifying
toss,toss
flight,flight
cycle,cycle
oscillation,oscillation
concession,concession
conceding,conceding
yielding,yielding
license,license
licence,licence
pro,pro
athlete,athlete
jock,jock
footing,footing
converge,converge
athletics,athletics
magic,magic
conjuration,conjuration
deception,deception
illusion,illusion
legerdemain,legerdemain
thaumaturgy,thaumaturgy
supernaturalism,supernaturalism
patrol,patrol
military,military
bankrupt,bankrupt
breach,breach
break-dance,break-dance
burst,burst
bust,bust
damp,damp
dampen,dampen
demote,demote
erupt,erupt
fracture,fracture
infract,infract
offend,offend
recrudesce,recrudesce
relegate,relegate
smash,smash
soften,soften
transgress,transgress
violate,violate
disrespect,disrespect
escape,escape
disperse,disperse
dissipate,dissipate
scatter,scatter
trespass,trespass
intrude,intrude
domesticate,domesticate
domesticize,domesticize
domesticise,domesticise
reclaim,reclaim
tame,tame
outstrip,outstrip
outmatch,outmatch
outdo,outdo
outperform,outperform
flee,flee
fly,fly
deaden,deaden
blunt,blunt
invalidate,invalidate
annul,annul
quash,quash
void,void
avoid,avoid
nullify,nullify
impoverish,impoverish
dance,dance
decay,decay
crumble,crumble
dilapidate,dilapidate
detach,detach
diphthongize,diphthongize
diphthongise,diphthongise
diminish,diminish
breakage,breakage
breaking,breaking
breakout,breakout
disruption,disruption
faulting,faulting
gaolbreak,gaolbreak
jailbreak,jailbreak
prison-breaking,prison-breaking
prisonbreak,prisonbreak
recess,recess
rift,rift
rupture,rupture
severance,severance
accident,accident
fortuity,fortuity
cleft,cleft
crevice,crevice
fissure,fissure
scissure,scissure
separation,separation
breakup,breakup
detachment,detachment
holdup,holdup
dash,dash
sprint,sprint
oversee,oversee
supervise,supervise
superintend,superintend
intensify,intensify
body-build,body-build
habitus,habitus
analysis,analysis
psychoanalysis,psychoanalysis
calculus,calculus
psychotherapy,psychotherapy
regular(a),regular(a)
steady,steady
unconstipated,unconstipated
veritable(a),veritable(a)
technologist,technologist
bead,bead
cliff,cliff
dip,dip
drib,drib
driblet,driblet
drop-off,drop-off
pearl,pearl
decrement,decrement
gravitation,gravitation
curtain,curtain
drape,drape
drapery,drapery
mantle,mantle
dangle,dangle
deteriorate,deteriorate
dribble,dribble
drip,drip
neglect,neglect
overleap,overleap
pretermit,pretermit
shed,shed
unload,unload
wane,wane
hang,hang
pour,pour
elide,elide
worsen,worsen
gun,gun
accelerator,accelerator
artillery,artillery
gunman,gunman
gunslinger,gunslinger
hitman,hitman
ordnance,ordnance
shooter,shooter
throttle,throttle
torpedo,torpedo
triggerman,triggerman
weapon,weapon
arm,arm
armament,armament
murderer,murderer
liquidator,liquidator
manslayer,manslayer
pump,pump
pedal,pedal
treadle,treadle
automatically,automatically
mechanically,mechanically
constitution,constitution
disposal,disposal
responsible,responsible
creditworthy,creditworthy
declaration,declaration
resoluteness,resoluteness
firmness,firmness
pear-shaped,pear-shaped
rotund,rotund
rhythm,rhythm
rung,rung
stave,stave
troll,troll
ammunition,ammunition
ammo,ammo
golf,golf
habitude,habitude
helping,helping
partsong,partsong
crosspiece,crosspiece
labialise,labialise
labialize,labialize
snipe,snipe
knock,knock
criticize,criticize
criticise,criticise
perfect,perfect
addition,addition
add-on,add-on
improver,improver
plus,plus
summation,summation
suburb,suburb
suburbia,suburbia
hr,hr
bask,bask
relish,relish
revel,revel
savor,savor
savour,savour
characterisation,characterisation
delineation,delineation
depiction,depiction
painting,painting
word-painting,word-painting
typification,typification
exemplification,exemplification
wield,wield
ballpark,ballpark
parkland,parkland
stadium,stadium
bowl,bowl
comfortable,comfortable
easygoing,easygoing
leisurely,leisurely
promiscuous,promiscuous
prosperous,prosperous
sluttish,sluttish
soft,soft
wanton,wanton
well-fixed,well-fixed
well-heeled,well-heeled
well-off,well-off
well-situated,well-situated
well-to-do,well-to-do
slow,slow
slowly,slowly
airstream,airstream
backwash,backwash
raceway,raceway
slipstream,slipstream
subspecies,subspecies
wash,wash
hasten,hasten
hie,hie
hotfoot,hotfoot
rush,rush
compete,compete
vie,vie
notification,notification
attending,attending
telling,telling
apprisal,apprisal
critique,critique
twice,twice
doubly,doubly
donate,donate
firearm,firearm
small-arm,small-arm
nibble,nibble
tack,tack
splice,splice
autumn,autumn
capitulation,capitulation
declension,declension
declination,declination
declivity,declivity
downfall,downfall
downslope,downslope
pin,pin
tumble,tumble
season,season
sin,sin
sinning,sinning
weakening,weakening
accrue,accrue
precipitate,precipitate
shine,shine
miscarry,miscarry
tone-beginning,tone-beginning
conceptualization,conceptualization
conceptualisation,conceptualisation
formulation,formulation
crime,crime
law-breaking,law-breaking
affliction,affliction
degeneration,degeneration
devolution,devolution
jaunt,jaunt
tech,tech
monitor,monitor
admonisher,admonisher
proctor,proctor
reminder,reminder
varan,varan
supervisor,supervisor
defender,defender
guardian,guardian
protector,protector
shielder,shielder
lizard,lizard
affection,affection
affectionateness,affectionateness
bosom,bosom
fondness,fondness
mettle,mettle
philia,philia
spunk,spunk
tenderness,tenderness
warmheartedness,warmheartedness
warmness,warmness
intuition,intuition
hunch,hunch
suspicion,suspicion
viscus,viscus
courage,courage
courageousness,courageousness
bravery,bravery
braveness,braveness
smith,smith
metalworker,metalworker
cartroad,cartroad
racecourse,racecourse
racetrack,racetrack
rail,rail
rails,rails
runway,runway
groove,groove
introduce,introduce
van,van
avant-garde,avant-garde
caravan,caravan
vanguard,vanguard
camper,camper
truck,truck
motortruck,motortruck
stupid,stupid
dazed,dazed
stupefied,stupefied
stupid(p),stupid(p)
unintelligent,unintelligent
dolt,dolt
dullard,dullard
pillock,pillock
pudden-head,pudden-head
stupe,stupe
avert,avert
debar,debar
deflect,deflect
forefend,forefend
forfend,forfend
obviate,obviate
abstain,abstain
desist,desist
cancel,cancel
convention,convention
formula,formula
normal,normal
principle,principle
regulation,regulation
generalization,generalization
generalisation,generalisation
generality,generality
harness,harness
predominate,predominate
reign,reign
rein,rein
bonnie,bonnie
bonny,bonny
comely,comely
fair(a),fair(a)
fairish,fairish
reasonable,reasonable
sightly,sightly
bazaar,bazaar
carnival,carnival
funfair,funfair
exhibition,exhibition
exposition,exposition
expo,expo
blame,blame
cull,cull
pluck,pluck
plunk,plunk
rob,rob
cream,cream
filling,filling
pickax,pickax
pickaxe,pickaxe
picking,picking
plectron,plectron
plectrum,plectrum
weft,weft
woof,woof
natural,natural
biological,biological
born(p),born(p)
innate(p),innate(p)
instinctive,instinctive
lifelike,lifelike
raw(a),raw(a)
rude(a),rude(a)
bearing,bearing
billing,billing
boot,boot
burster,burster
cathexis,cathexis
complaint,complaint
mission,mission
thrill,thrill
assignment,assignment
dependant,dependant
liabilities,liabilities
exhilaration,exhilaration
excitement,excitement
heraldry,heraldry
explosive,explosive
buck,buck
commove,commove
load,load
saddle,saddle
tear,tear
debit,debit
intrust,intrust
confide,confide
editor,editor
midriff,midriff
midsection,midsection
center(a),center(a)
halfway,halfway
in-between,in-between
mediate,mediate
middle(a),middle(a)
midway,midway
attraction,attraction
attractor,attractor
attracter,attracter
magnet,magnet
courtesy,courtesy
japanese,japanese
nipponese,nipponese
asian,asian
asiatic,asiatic
altaic,altaic
island,island
zone,zone
exemption,exemption
unsusceptibility,unsusceptibility
immunity,immunity
unfortunately,unfortunately
alas,alas
regrettably,regrettably
unluckily,unluckily
somewhere,somewhere
someplace,someplace
multiple,multiple
texas,texas
tex.,tex.
tx,tx
advice,advice
praxis,praxis
preparation,preparation
grooming,grooming
rehearse,rehearse
rock,rock
careen,careen
rock-and-roll,rock-and-roll
rock'n'roll,rock'n'roll
stone,stone
sway,sway
lurch,lurch
pitching,pitching
official,official
prescribed,prescribed
functionary,functionary
adjudicator,adjudicator
physical,physical
forcible,forcible
strong-arm,strong-arm
annulus,annulus
doughnut,doughnut
gang,gang
halo,halo
hoop,hoop
mob,mob
ringing,ringing
tintinnabulation,tintinnabulation
toroid,toroid
hate,hate
detest,detest
dislike,dislike
hatred,hatred
boy,boy
man-child,man-child
ready(a),ready(a)
footfall,footfall
footmark,footmark
footprint,footprint
footstep,footstep
stair,stair
stride,stride
ill-treat,ill-treat
ill-use,ill-use
maltreat,maltreat
mistreat,mistreat
tread,tread
absent,absent
sojourn,sojourn
congress,congress
chaffer,chaffer
chat,chat
chatter,chatter
chit-chat,chit-chat
chitchat,chitchat
claver,claver
confab,confab
confabulate,confabulate
natter,natter
smite,smite
kicking,kicking
trunk,trunk
footwear,footwear
footgear,footgear
torture,torture
torturing,torturing
reboot,reboot
resuscitate,resuscitate
revive,revive
background,background
backcloth,backcloth
backdrop,backdrop
desktop,desktop
setting,setting
inheritance,inheritance
